id,itemTime,trialNumber,name,type,statement,relevance,competence,prior,condition,trialType,answer,RT,language,comments,engagement,difficulty
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396778751,3,Gigi's exams,hlh,Gigi aspires to a career in science.,1,0,1,test,test_uncertain,1,13198,English,Not really.,9,1
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396785014,4,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh1,0.79,6263,English,Not really.,9,1
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396797488,5,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.95,12473,English,Not really.,9,1
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396805222,6,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh2,0.38,7733,English,Not really.,9,1
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396825901,7,Lily's husband,lhl,Eric and Lily went to a bar together last night.,0,1,0,test,test_false,0,20679,English,Not really.,9,1
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396831872,8,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh2,0.43,5970,English,Not really.,9,1
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396844892,9,Gerald's graduation,llh,Gerald is friends with both Nico and Rick.,0,0,1,test,test_true,1,13019,English,Not really.,9,1
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396861137,10,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh1,0.68,16243,English,Not really.,9,1
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396882657,11,Mrs Sanders' son,hhl,Ted is Mrs Sanders' husband.,1,1,0,test,test_false,0,21519,English,Not really.,9,1
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396890799,12,Mrs Sanders' son,hhl,It is likely that Ted had both pasta and a pizza.,1,1,0,critical,exh2,0.31,8142,English,Not really.,9,1
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400036474,1,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,0.38,22763,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400045946,2,Mrs Sanders' son,hhl,It is likely that Ted had both pasta and a pizza.,1,1,0,critical,exh2,0.36,9471,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400055898,3,Gigi's exams,hlh,Gigi aspires to a career in science.,1,0,1,test,test_uncertain,0.88,9952,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400060689,4,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh1,0.84,4790,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400072297,5,Danny's racket,hhh,Danny and Alex went to the sports store together.,1,1,1,test,test_false,1,11607,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400076586,6,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh1,0.24,4287,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400086401,7,Chloe's holiday,lhh,Chloe went on holidays with a big group of her friends.,0,1,1,test,test_false,0.32,9815,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400092921,8,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh1,0.38,6519,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400107681,9,Tony's clubbing,lhl,Rob is a big fan of Techno music as well.,0,1,0,test,test_uncertain,0.31,14759,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400112161,10,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh2,0.01,4479,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400121969,11,Brad's clothes,hlh,Brad is not happy about the fact that his friends make jokes about his shabby clothes.,1,0,1,test,test_true,0.68,9807,English,NA,10,0
ABXL9SD1N6ZQZ:33ISQZVXPQUARUY2YWYBT71CN16CCM,1465400125953,12,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh2,0.44,3983,English,NA,10,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399823874,1,Lily's husband,lhl,Eric's doctor told him to stop drinking alcohol.,0,1,0,test,test_true,1,19364,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399835642,2,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh1,0.29,11766,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399852997,3,Brad's clothes,hlh,Mandy feels attracted to Brad.,1,0,1,test,test_uncertain,0.15,17350,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399864110,4,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh2,0.59,11107,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399882174,5,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,0.77,18059,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399891913,6,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh1,0.86,9736,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399902573,7,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.16,10657,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399912361,8,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.2,9784,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399925595,9,Harold's pet,lll,Harold is single.,0,0,0,test,test_false,0.01,13228,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399931570,10,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh1,0.12,5970,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399948721,11,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0,17147,English,no,9,0
ADCUK2AHXYSBJ:33F859I567LIYXHC6OGHTESAI8ABHM,1465399957355,12,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.09,8627,English,no,9,0
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396276003,1,Joshua's delay,llh,"Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,test,test_uncertain,0.64,7852,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396277821,2,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh2,0.66,1818,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396279352,3,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0.35,1531,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396280848,4,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.62,1496,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396282652,5,Tony's clubbing,lhl,Tony has to work at club Macabre tonight.,0,1,0,test,test_false,0.36,1804,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396284368,6,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh1,0.61,1716,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396295474,7,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.38,11106,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396297301,8,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh1,0.63,1826,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396301668,9,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.66,4367,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396303270,10,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh2,0.65,1587,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396307717,11,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,0.59,4447,English,NA,5,3
AGPBP85B17VXL:3TXWC2NHN0YO0DGVJYEK6M4M3JJS99,1465396309187,12,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh1,0.41,1470,English,NA,5,3
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399667937,1,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.54,32249,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399677674,2,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh2,0.35,9734,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399696449,3,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0,18770,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399707726,4,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh2,0.47,11275,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399727582,5,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,1,19853,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399737132,6,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh1,0.07,9548,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399748594,7,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,1,11460,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399757736,8,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh1,0,9140,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399767177,9,Gerald's graduation,llh,Nico finally graduated after studying for a long time.,0,0,1,test,test_false,1,9440,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399776579,10,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh1,0.67,9398,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399789130,11,Chloe's holiday,lhh,"Chloe forgot about bringing some beach towels, too.",0,1,1,test,test_uncertain,0,12548,english,NA,5,0
AJMRTVQJVX3E8:39U1BHVTDMZ30B4URPI0PEXM5AST3N,1465399796340,12,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh2,0.35,7208,english,NA,5,0
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402723087,1,Pete's accident,hhl,Pete's mother was not there when he fell of the slide.,1,1,0,test,test_true,1,12112,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402737472,2,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh1,0.42,14383,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402834770,3,Gerald's graduation,llh,Gerald is friends with both Nico and Rick.,0,0,1,test,test_true,1,97296,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402866334,4,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.47,31561,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402874882,5,Harold's pet,lll,Harold is single.,0,0,0,test,test_false,0,8545,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402882583,6,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh2,0.29,7700,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402896828,7,Brad's clothes,hlh,Mandy feels attracted to Brad.,1,0,1,test,test_uncertain,0.06,14243,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402903220,8,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh2,0.41,6392,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402915073,9,Joshua's delay,llh,"Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,test,test_uncertain,0.59,11852,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402931017,10,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh1,0.62,15943,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402948480,11,Mrs Sanders' son,hhl,Ted is Mrs Sanders' husband.,1,1,0,test,test_false,0,17463,English,"interesting, engaging, and enjoyable study.",10,1
AKSJ3C5O3V9RB:3S0TNUHWKUQIKJE3HGDHBRNBIAWD8G,1465402955081,12,Mrs Sanders' son,hhl,It is likely that Ted had both pasta and a pizza.,1,1,0,critical,exh1,0.03,6598,English,"interesting, engaging, and enjoyable study.",10,1
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400119859,1,Gigi's exams,hlh,Gigi studied hard to pass her exams.,1,0,1,test,test_true,0.84,29324,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400125438,2,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh1,0.61,5575,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400142646,3,Tony's clubbing,lhl,Tony has to work at club Macabre tonight.,0,1,0,test,test_false,0.09,17203,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400154565,4,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh2,0,11908,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400166799,5,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0,12230,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400172523,6,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.53,5720,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400188301,7,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.76,15772,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400192559,8,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh2,0.76,4254,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400217739,9,Joshua's delay,llh,Kevin and Cory expected Joshua to arrive earlier.,0,0,1,test,test_true,0.75,25175,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400223818,10,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh1,0.82,6058,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400242251,11,Brad's clothes,hlh,Mandy feels attracted to Brad.,1,0,1,test,test_uncertain,0.26,18428,English,NA,8,6
AR5E0ZVWKJA95:3K9FOBBF2IRML2PZ0Z0OC1LBGEXLNS,1465400246431,12,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh1,0.74,4176,English,NA,8,6
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400282680,1,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0,23182,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400302380,2,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh1,0,19692,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400314605,3,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0,12218,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400323537,4,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh2,1,8927,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400337075,5,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0.99,13534,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400341474,6,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh1,0.99,4395,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400352837,7,Tony's clubbing,lhl,Techno is quite different from Jazz and from Metal.,0,1,0,test,test_true,1,11358,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400369208,8,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh1,0.03,16368,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400389971,9,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.23,20760,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400395669,10,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh2,1,5694,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400406965,11,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,0,11290,English,None,9,4
AVHZJ2HQJG3NB:3JNQLM5FT5UQWG06EG24KDID5J72LJ,1465400410184,12,Mrs Sanders' son,hhl,It is likely that Ted had both pasta and a pizza.,1,1,0,critical,exh2,0.99,3212,English,None,9,4
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399801178,1,Harold's pet,lll,Harold is single.,0,0,0,test,test_false,0,20075,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399814218,2,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh2,0.34,13037,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399841178,3,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.34,26957,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399848566,4,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh1,0.26,7385,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399878780,5,Mrs Sanders' son,hhl,Ted is Mrs Sanders' husband.,1,1,0,test,test_false,0,30212,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399888736,6,Mrs Sanders' son,hhl,It is likely that Ted had both pasta and a pizza.,1,1,0,critical,exh1,0.23,9954,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399917867,7,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,0.76,29130,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399928683,8,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh1,1,10812,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399947201,9,Pete's accident,hhl,Pete's teacher saw him fall off the slide.,1,1,0,test,test_uncertain,0.76,18516,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399959346,10,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.25,12144,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399990656,11,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.51,31308,English,NA,8,6
AXO22N46CSNVT:3MMN5BL1W0CZNGEAISHO302UB2W3MW,1465399998669,12,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh2,0.62,8011,English,NA,8,6
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399707777,1,Harold's pet,lll,Harold's girlfriend gave in because Harold kept nagging her about wanting a pet.,0,0,0,test,test_uncertain,0.78,10325,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399717176,2,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh2,0.15,9397,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399736995,3,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,0.83,19816,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399777004,4,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh2,0.81,40004,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399784790,5,Chloe's holiday,lhh,"Chloe forgot about bringing some beach towels, too.",0,1,1,test,test_uncertain,0.29,7784,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399826618,6,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh1,0.49,41827,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399846174,7,Gerald's graduation,llh,Nico finally graduated after studying for a long time.,0,0,1,test,test_false,0.16,19555,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399871092,8,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.53,24917,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399879198,9,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0,8104,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399882779,10,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh1,0.33,3581,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399894489,11,Lily's husband,lhl,Eric's doctor told him to stop drinking alcohol.,0,1,0,test,test_true,1,11709,english,fun thanks,10,0
AYD2LKV6C5F2S:3180JW2OT5KC0NVTTESP258XL4SJ5Y,1465399901975,12,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh1,0.43,7485,english,fun thanks,10,0
